Asset Number,DeviceID,Manufacturer,Model,Image Date,Image Time,Body Part,View,Exposure Index,KAP (uGy.m2),kVp,Exposure (mAs),Exposure time (ms),Image Status,Reject Reason
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,3:06:54 PM,DR Long Leg both,AP AEC,298,,,,,rejected,Stitching Readjustment - Not Re-exposed
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,3:10:42 PM,DR Long Leg both,AP AEC,280,,,,,rejected,Stitching Readjustment - Not Re-exposed
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,3:22:25 PM,Elbow L,AP,444,2.04,57.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,3:21:26 PM,Elbow L,Lateral,809,2.35,57.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,3:27:17 PM,Clavicle L,Axial,774,36.12,73.0,16.0,18.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,3:26:24 PM,Clavicle L,AP,151,4.83,73.0,3.0,3.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,3:32:04 PM,DR Long Leg both,AP AEC,200,,,,,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,3:31:54 PM,DR Long Leg both,AP AEC,221,109.08,85.0,75.0,99.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,3:31:57 PM,DR Long Leg both,AP AEC,401,45.61,77.0,38.0,46.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,3:32:00 PM,DR Long Leg both,AP AEC,253,18.8,70.0,19.0,21.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,3:36:32 PM,DR Long Leg both,Skyline,41,1.13,57.0,6.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,3:35:17 PM,DR Long Leg both,Lateral,81,12.53,57.0,5.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,3:33:37 PM,DR Long Leg both,PA Rosenberg,83,17.54,60.0,7.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,3:43:20 PM,Tibia/Fibula R,Lateral,958,16.66,60.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,3:42:23 PM,Tibia/Fibula R,AP,512,8.98,60.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,3:48:04 PM,DR Long Leg both,AP AEC,132,,,,,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,3:47:54 PM,DR Long Leg both,AP AEC,228,212.21,85.0,161.0,211.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,3:47:57 PM,DR Long Leg both,AP AEC,572,97.4,77.0,85.0,102.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,3:48:00 PM,DR Long Leg both,AP AEC,454,38.93,70.0,42.0,46.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,3:51:54 PM,DR Long Leg both,Skyline,12,1.16,57.0,5.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,3:50:41 PM,DR Long Leg both,Lateral,271,9.93,57.0,6.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,3:49:03 PM,DR Long Leg both,PA Rosenberg,79,20.57,60.0,8.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,4:14:48 PM,Forearm L,Lateral,195,2.18,57.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,4:13:03 PM,Forearm L,AP,561,8.3,57.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,4:48:05 PM,DR Long Leg both,AP AEC,214,69.69,85.0,50.0,66.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,4:48:11 PM,DR Long Leg both,AP AEC,206,12.28,70.0,13.0,14.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,4:48:08 PM,DR Long Leg both,AP AEC,377,29.79,77.0,26.0,31.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,4:48:14 PM,DR Long Leg both,AP AEC,329,,,,,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,4:55:53 PM,DR Long Leg both,AP AEC,337,,,,,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,4:54:56 PM,DR Long Leg both,Skyline,10,1.04,57.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,4:53:17 PM,DR Long Leg both,Lateral,235,6.06,57.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,4:49:38 PM,DR Long Leg both,PA Rosenberg,67,11.2,57.0,6.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,5:03:28 PM,DR Long Leg both,Lateral,269,6.99,57.0,5.0,10.0,rejected,Not True Lateral
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,5:00:55 PM,DR Long Leg both,AP AEC,149,163.62,85.0,113.0,148.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,5:00:58 PM,DR Long Leg both,AP AEC,621,72.02,77.0,60.0,72.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,5:01:01 PM,DR Long Leg both,AP AEC,407,29.69,70.0,30.0,33.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,5:01:05 PM,DR Long Leg both,AP AEC,291,,,,,rejected,Stitching Readjustment - Not Re-exposed
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,5:02:00 PM,DR Long Leg both,AP AEC,292,,,,,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,5:05:19 PM,DR Long Leg both,Skyline,36,1.05,57.0,5.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,5:04:00 PM,DR Long Leg both,Lateral,341,8.67,57.0,6.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,5:01:48 PM,DR Long Leg both,PA Rosenberg,73,14.81,60.0,7.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,5:11:17 PM,Forearm L,Lateral,362,5.86,60.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,5:10:41 PM,Forearm L,AP,597,9.69,60.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,5:13:41 PM,Hand L,Lateral,342,2.33,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,5:13:13 PM,Hand L,PA,236,1.35,50.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,5:49:56 PM,Knee L,Lateral,496,7.46,57.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,28/10/2020,5:49:20 PM,Knee L,AP,266,5.69,55.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,9:13:05 AM,Wrist R,Lateral,458,2.18,57.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,9:12:42 AM,Wrist R,PA,476,1.77,55.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,9:18:29 AM,Hand R,Lateral,668,2.01,55.0,3.0,10.0,rejected,Not True Lateral
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,9:19:01 AM,Hand R,Lateral,605,0.96,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,9:18:10 AM,Hand R,Oblique,650,2.11,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,9:17:37 AM,Hand R,PA,677,2.11,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,9:23:47 AM,Ankle R,Lateral,241,3.14,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,9:24:21 AM,Ankle R,Oblique,115,2.57,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,9:24:06 AM,Ankle R,AP,123,2.57,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,9:30:02 AM,Foot R,Lateral,486,4.76,60.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,9:29:46 AM,Foot R,Oblique,368,3.06,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,9:29:28 AM,Foot R,DP,237,2.65,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,9:35:17 AM,Foot R,Lateral,724,4.42,60.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,9:34:58 AM,Foot R,Oblique,403,2.25,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,9:34:41 AM,Foot R,DP,334,2.25,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,9:34:14 AM,Foot R,DP,32,0.88,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,9:41:00 AM,Shoulder R,AP Neutral,135,5.99,73.0,3.0,3.0,rejected,Anatomy Cut-off - Collimation
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,9:42:03 AM,Shoulder R,Outlet PA,110,12.17,73.0,6.0,7.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,9:41:26 AM,Shoulder R,AP Neutral,82,8.58,73.0,2.0,3.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,12:33:12 PM,Femur R,Lateral,384,1.57,60.0,4.0,12.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,12:32:30 PM,Femur R,AP,401,1.66,60.0,4.0,12.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,1:51:18 PM,Toes R,Lateral,141,0.37,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,1:50:01 PM,Toes R,Oblique,245,1.21,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,1:49:37 PM,Toes R,AP,279,1.21,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,1:59:41 PM,Ankle L,Lateral,129,3.54,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,1:59:14 PM,Ankle L,Oblique,98,3.54,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,1:58:45 PM,Ankle L,AP,93,3.54,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,2:05:44 PM,Ankle R,Lateral,269,3.94,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,2:05:06 PM,Ankle R,Oblique,151,3.69,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,2:04:25 PM,Ankle R,AP,122,3.54,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,2:09:24 PM,Wrist R,Lateral,202,1.66,57.0,3.0,10.0,rejected,Not True Lateral
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,2:09:45 PM,Wrist R,Lateral,201,1.66,57.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,2:08:50 PM,Wrist R,PA,155,1.02,55.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,2:23:56 PM,Knee R,Lateral,195,6.87,57.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,2:22:07 PM,Knee R,AP,144,4.43,57.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,2:29:31 PM,Elbow L,Lateral,943,1.36,60.0,3.0,10.0,rejected,Not True Lateral
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,2:30:34 PM,Elbow L,AP,219,0.32,60.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,2:28:50 PM,Elbow L,Lateral,"1,027",1.36,60.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,2:42:39 PM,Ankle R,Lateral,310,2.09,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,2:42:13 PM,Ankle R,Oblique,127,1.61,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,2:41:50 PM,Ankle R,AP,157,1.61,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:10:21 PM,Ankle R,Lateral,235,2.33,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:09:56 PM,Ankle R,Oblique,77,1.53,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:09:33 PM,Ankle R,AP,73,1.53,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:11:19 PM,Tibia/Fibula R,Lateral,594,8.85,63.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:10:53 PM,Tibia/Fibula R,AP,429,8.99,63.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:17:36 PM,Wrist L,Lateral,264,1.28,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:17:02 PM,Wrist L,PA,210,1.12,55.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:21:27 PM,Wrist L,Lateral,446,2.35,57.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:21:02 PM,Wrist L,PA,487,1.44,55.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:32:22 PM,Knee L,Lateral,411,4.89,57.0,4.0,10.0,rejected,Not True Lateral
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:32:47 PM,Knee L,Lateral,427,4.89,57.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:31:19 PM,Knee L,AP,276,4.89,57.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:43:35 PM,Wrist R,Lateral,520,2.09,57.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:43:10 PM,Wrist R,PA,418,1.28,55.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:49:10 PM,Ankle R,Lateral,371,2.47,44.0,6.0,26.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:48:47 PM,Ankle R,Oblique,158,1.83,44.0,6.0,26.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:48:28 PM,Ankle R,AP,143,1.83,44.0,6.0,26.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:50:34 PM,Ankle R,Lateral,386,2.47,44.0,6.0,26.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:50:14 PM,Ankle R,Oblique,191,2.1,44.0,6.0,26.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:49:49 PM,Ankle R,AP,175,2.47,44.0,6.0,26.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:55:27 PM,Wrist L,Lateral,767,1.66,57.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:55:00 PM,Wrist L,PA,575,1.07,55.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,4:00:46 PM,Knee L,Skyline,72,1.2,63.0,5.0,10.0,rejected,Incorrect Angulation
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,4:01:22 PM,Knee L,Skyline,107,1.2,63.0,5.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:59:42 PM,Knee L,Lateral,359,4.66,57.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,3:58:57 PM,Knee L,AP,300,4.66,57.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,4:05:57 PM,Wrist L,Lateral,684,0.87,57.0,3.0,10.0,rejected,Other - Please use free text below
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,4:05:37 PM,Wrist L,Lateral,717,0.87,57.0,3.0,10.0,rejected,Other - Please use free text below
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,4:06:23 PM,Wrist L,Lateral,657,0.87,57.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,4:13:46 PM,Foot L,Lateral,540,4.53,60.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,4:13:20 PM,Foot L,Oblique,371,3.3,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,4:12:40 PM,Foot L,Lateral,570,4.53,60.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,4:11:57 PM,Foot L,Oblique,345,2.82,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,4:11:13 PM,Foot L,DP,310,7.57,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,4:14:36 PM,Foot L,Axial,67,1.66,60.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,4:15:16 PM,Foot L,Axial,71,1.66,60.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,4:22:39 PM,Ankle L,Lateral,312,3.38,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,4:22:17 PM,Ankle L,Oblique,180,3.22,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,4:21:57 PM,Ankle L,AP,142,2.25,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,4:27:45 PM,Ankle R,Oblique,126,2.17,55.0,3.0,10.0,rejected,Patient Moved
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,4:28:34 PM,Ankle R,Lateral,329,3.3,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,4:28:13 PM,Ankle R,Oblique,131,2.41,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,29/10/2020,4:27:19 PM,Ankle R,AP,104,2.17,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,11:11:50 AM,Tibia/Fibula L,AP,199,0.91,55.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,11:33:07 AM,Knee L,Lateral,229,9.91,57.0,4.0,10.0,rejected,Not True Lateral
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,11:33:32 AM,Knee L,Lateral,224,9.91,57.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,11:32:07 AM,Knee L,AP,292,17.65,63.0,5.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,11:54:45 AM,Tibia/Fibula L,Lateral,302,1.17,60.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,11:53:53 AM,Tibia/Fibula L,AP,238,1.13,60.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,2:11:01 PM,Wrist L,Scaphoid,221,0.25,55.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,2:10:27 PM,Wrist L,Lateral,479,0.58,57.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,2:10:04 PM,Wrist L,Oblique,316,0.48,55.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,2:09:33 PM,Wrist L,PA,363,0.39,55.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,2:16:43 PM,Finger R,Lat,228,0.33,50.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,2:16:12 PM,Finger R,PA,504,0.33,50.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,2:24:09 PM,Wrist R,Lateral,267,2.45,57.0,3.0,10.0,rejected,Not True Lateral
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,2:24:48 PM,Wrist R,Lateral,265,2.45,57.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,2:23:37 PM,Wrist R,PA,225,1.66,55.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,2:31:06 PM,Wrist R,Lateral,299,1.85,57.0,3.0,10.0,rejected,Not True Lateral
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,2:30:38 PM,Wrist R,Lateral,311,1.85,57.0,3.0,10.0,rejected,Not True Lateral
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,2:31:46 PM,Wrist R,Lateral,352,2.02,57.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,2:29:54 PM,Wrist R,PA,201,1.34,55.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,2:38:38 PM,Clavicle L,Axial,85,1,66.0,1.0,3.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,2:38:07 PM,Clavicle L,AP,94,1.35,66.0,1.0,3.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,2:46:06 PM,Thumb R,AP,220,0.37,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,2:45:41 PM,Thumb R,Lat,377,0.37,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,2:45:22 PM,Thumb R,Oblique,406,0.37,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,2:52:59 PM,Bilateral Standing Knees,AP,293,8.04,57.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,2:54:40 PM,Bilateral Standing Knees,Skyline,51,1.28,57.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,2:57:17 PM,Bilateral Standing Knees,Lateral,459,5.36,57.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,2:55:57 PM,Bilateral Standing Knees,Lateral,423,5.36,57.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,3:02:04 PM,Wrist L,Lateral,380,2.36,57.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,3:01:36 PM,Wrist L,PA,275,1.5,55.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,3:05:44 PM,Wrist R,Lateral,702,1.52,57.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,3:05:08 PM,Wrist R,PA,486,0.96,55.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,3:11:31 PM,Finger L,Lat,265,0.7,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,3:10:57 PM,Finger L,Oblique,493,0.7,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,3:10:26 PM,Finger L,PA,603,0.7,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,3:21:06 PM,Finger R,PA,107,2.15,52.0,2.0,10.0,rejected,Service Testing
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,3:25:53 PM,Ankle L,Lateral,365,2.64,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,3:25:30 PM,Ankle L,Oblique,206,2.18,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,3:25:06 PM,Ankle L,AP,188,2.18,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,3:31:27 PM,Thoracic Spine,AP,184,29.78,77.0,7.0,8.0,rejected,Over Exposed
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,3:41:14 PM,Thoracic Spine,Lateral,193,189.99,81.0,38.0,670.0,rejected,Not True Lateral
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,3:39:45 PM,Thoracic Spine,AP,"1,530",344.17,90.0,71.0,99.0,rejected,Over Exposed
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,3:41:43 PM,Thoracic Spine,Lateral,196,298.2,85.0,54.0,670.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,3:32:01 PM,Thoracic Spine,AP,491,113.55,85.0,20.0,26.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,30/10/2020,3:54:04 PM,Forearm R,Lateral,448,1.67,57.0,2.0,10.0,confirmed,
